year,title,pmid,lastname,forename,initials,affiliation,lab
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Rousseaux,Sophie,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Steuerwald,Ulrich,U,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,<lastname>Soler-LÌ_pez</lastname>,Montserrat,M,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Curtet,Sandrine,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Vitte,Anne-Laure,AL,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Govin,<forename>JÌ©rÌ«me</forename>,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Gaucher,Jonathan,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Sadoul,Karin,K,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Hart,Darren J,DJ,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Krijgsveld,Jeroen,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Khochbin,Saadi,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,<lastname>MÌ_ller</lastname>,Christoph W,CW,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Petosa,Carlo,C,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Kwon,So Yeon,SY,"Institute of Biomedical Research, University of Birmingham, Edgbaston, United Kingdom.",
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Xiao,Hua,H,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Wu,Carl,C,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Badenhorst,Paul,P,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Gyuris,Aron,A,"Department of Molecular and Cell Biology and Biochemistry, Brown University, 70 Ship St., Providence, RI 02903, USA.",
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Donovan,Diana J,DJ,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Seymour,Kimberly A,KA,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Lovasco,Lindsay A,LA,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Smilowitz,Nathaniel R,NR,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Halperin,Anthony L P,AL,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Klysik,Jan E,JE,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Freiman,Richard N,RN,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Liu,Xiangyong,X,"State Key Laboratory of Microbial Technology, Shandong University, Jinan, China.",
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Yang,Hui,H,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Zhang,Xiaohua,X,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Liu,Liangyu,L,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Lei,Ming,M,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Zhang,Zhaojie,Z,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Bao,Xiaoming,X,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Kadota,Mitsutaka,M,"Laboratory of Population Genetics, Center for Cancer Research, National Cancer Institute, Bethesda, Maryland 20892, USA.",
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Sato,Misako,M,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Duncan,Beverly,B,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Ooshima,Akira,A,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Yang,Howard H,HH,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Diaz-Meyer,Natacha,N,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Gere,Sheryl,S,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Kageyama,Shun-Ichiro,S,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Fukuoka,Junya,J,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Nagata,Takuya,T,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Tsukada,Kazuhiro,K,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Dunn,Barbara K,BK,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Wakefield,Lalage M,LM,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Lee,Maxwell P,MP,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Bernal,Vicente,V,"<affiliation>Instituto de Tecnologia QuÌ_mica e BiolÌ_gica, Universidade Nova de Lisboa (ITQB-UNL/IBET), Oeiras, Portugal.</affiliation>",
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Carinhas,Nuno,N,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Yokomizo,Adriana Y,AY,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Carrondo,Manuel J T,MJ,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Alves,Paula M,PM,None,
2009,BRD8 is a potential chemosensitizing target for spindle poisons in colorectal cancer therapy.,19787264,Yamada,Hiroshi Y,HY,"Department of Medicine, Hematology/Oncology Section, University of Oklahoma Health Sciences Center (OUHSC), BRC1207, Oklahoma City, OK 73104, USA. hiroshi-yamada@ouhsc.edu",
2009,BRD8 is a potential chemosensitizing target for spindle poisons in colorectal cancer therapy.,19787264,Rao,Chinthalapally V,CV,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,You,Jianxin,J,"Department of Microbiology, University of Pennsylvania School of Medicine, Philadelphia, PA 19104, USA.",
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Li,Qing,Q,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Wu,Chong,C,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Kim,Jina,J,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Ottinger,Matthias,M,None,
2009,Regulation of aurora B expression by the bromodomain protein Brd4.,19596781,Howley,Peter M,PM,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Zhou,Jiliang,J,"Department of Cellular and Integrative Physiology, Indiana University School of Medicine, 635 Barnhill Drive, Indianapolis, IN 46202-5120, USA.",
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Zhang,Min,M,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Fang,Hong,H,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,El-Mounayri,Omar,O,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Rodenberg,Jennifer M,JM,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Imbalzano,Anthony N,AN,None,
2009,The SWI/SNF chromatin remodeling complex regulates myocardin-induced smooth muscle-specific gene expression.,19342595,Herring,B Paul,BP,None,
2009,The Gcn5 bromodomain of the SAGA complex facilitates cooperative and cross-tail acetylation of nucleosomes.,19218239,Li,Shanshan,S,"Department of Biochemistry, Biophysics, and Molecular Biology, Iowa State University, Ames, Iowa 50011, USA.",
2009,The Gcn5 bromodomain of the SAGA complex facilitates cooperative and cross-tail acetylation of nucleosomes.,19218239,Shogren-Knaak,Michael A,MA,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Wei-Hua,WH,"Laboratory of Biochemistry and Molecular Biology, NCI, National Institutes of Health, Bethesda, Maryland 20892, USA. wuwe@mail.nih.gov",
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Chwen-Huey,CH,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Ladurner,Andreas,A,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Mizuguchi,Gaku,G,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wei,Debbie,D,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Xiao,Hua,H,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Luk,Ed,E,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Ranjan,Anand,A,None,
2009,N terminus of Swr1 binds to histone H2AZ and provides a platform for subunit assembly in the chromatin remodeling complex.,19088068,Wu,Carl,C,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,den Bakker,Michael A,MA,"Department of Pathology, Erasmus MC, 3000 CA Rotterdam, The Netherlands. m.denbakker@erasmusmc.nl",
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Beverloo,Berna H,BH,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,van den Heuvel-Eibrink,Marry M,MM,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Meeuwis,Cees A,CA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Tan,Liane M,LM,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,Johnson,Laura A,LA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,French,Christopher A,CA,None,
2009,NUT midline carcinoma of the parotid gland with mesenchymal differentiation.,19561446,van Leenders,Geert J L H,GJ,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,Poddar,Atasi,A,"Laboratory of Viral Diseases, NIAID, NIH, Bethesda, Maryland 20892, USA.",
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,Reed,Shawna C,SC,None,
2009,The human papillomavirus type 8 E2 tethering protein targets the ribosomal DNA loci of host mitotic chromosomes.,19004936,McPhillips,Maria G,MG,None,
