year,title,pmid,lastname,forename,initials,affiliation,lab
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Egeo,Aliana,A,None,
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Fisher,Elizabeth M C,EM,None,
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Scartezzini,Paolo,P,None,
2002,"Characterisation and expression analysis of the WDR9 gene, located in the Down critical region-2 of the human chromosome 21.",12359327,Oliva,Rafael,R,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Dorr,Alexander,A,"Deutsches Krebsforschungszentrum (DKFZ), 69120 Heidelberg, D-10115 Berlin, Germany,",
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Kiermer,Veronique,V,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Pedal,Angelika,A,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Rackwitz,Hans-Richard,HR,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Henklein,Peter,P,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Schubert,Ulrich,U,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Zhou,Ming-Ming,MM,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Verdin,Eric,E,None,
2002,Transcriptional synergy between Tat and PCAF is dependent on the binding of acetylated Tat to the PCAF bromodomain.,12032084,Ott,Melanie,M,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Maranga,L,L,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica IBET/ITQB, Apartado 12, 2781-901 Oeiras, Portugal.</affiliation>",
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Rueda,P,P,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Antonis,A F G,AF,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Vela,C,C,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Langeveld,J P M,JP,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Casal,J I,JI,None,
2002,Large scale production and downstream processing of a recombinant porcine parvovirus vaccine.,12073130,Carrondo,M J T,MJ,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Pandey,Ritu,R,"Department of Plant Sciences, University of Arizona, Tucson, AZ 85721-0036, USA.",
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,<lastname>MÃ_ller</lastname>,Andreas,A,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Napoli,Carolyn A,CA,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Selinger,David A,DA,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Pikaard,Craig S,CS,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Richards,Eric J,EJ,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Bender,Judith,J,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Mount,David W,DW,None,
2002,Analysis of histone acetyltransferase and histone deacetylase families of Arabidopsis thaliana suggests functional diversification of chromatin modification among multicellular eukaryotes.,12466527,Jorgensen,Richard A,RA,None,
2002,Growth suppression of human carcinoma cells by reintroduction of the p300 coactivator.,12237408,Suganuma,Tamaki,T,"Section of Molecular Embryology, Tokyo Medical and Dental University, 1-5-45 Yushima, Bunkyo-ku, Tokyo 113-8549, Japan.",
2002,Growth suppression of human carcinoma cells by reintroduction of the p300 coactivator.,12237408,Kawabata,Masahiro,M,None,
2002,Growth suppression of human carcinoma cells by reintroduction of the p300 coactivator.,12237408,Ohshima,Tomoko,T,None,
2002,Growth suppression of human carcinoma cells by reintroduction of the p300 coactivator.,12237408,Ikeda,Masa-Aki,MA,None,
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Houzelstein,Denis,D,"Laboratory of Mammalian Development, Medical Research Council, National Institute for Medical Research, London NW7 1AA, United Kingdom. houzelstein@ijm.jussieu.fr",
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Bullock,Simon L,SL,None,
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Lynch,Denise E,DE,None,
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Grigorieva,Elena F,EF,None,
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Wilson,Valerie A,VA,None,
2002,Growth and early postimplantation defects in mice deficient for the bromodomain-containing protein Brd4.,11997514,Beddington,Rosa S P,RS,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Cruz,H J,HJ,"<affiliation>IBET/ITQB-Instituto de Biologia Experimental e TecnolÃ_gica/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica, Apartado 12, P-2781-901 Oeiras, Portugal.</affiliation>",
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Conradt,H S,HS,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Dunker,R,R,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Peixoto,C M,CM,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Cunha,A E,AE,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Thomaz,M,M,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Burger,C,C,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Dias,E M,EM,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Clemente,J,J,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Moreira,J L,JL,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Rieke,E,E,None,
2002,Process development of a recombinant antibody/interleukin-2 fusion protein expressed in protein-free medium by BHK cells.,12039533,Carrondo,M J T,MJ,None,
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Yu,Ying,Y,"Cancer Research Institute, Xiangya School of Medicine, Central South University, 410078, Changsha, China.",
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Zhu,Shiguo,S,None,
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Zhang,Bicheng,B,None,
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Zhou,Ming,M,None,
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Li,Xiaoling,X,None,
2002,Screening of BRD7 interacting proteins by yeast two-hybrid system.,18759043,Li,Guiyuan,G,None,
2002,Deciphering the transcriptional histone acetylation code for a human gene.,12419248,Agalioti,Theodora,T,"Department of Biochemistry and Molecular Biophysics, Columbia University, 630 West 168th Street, New York, NY 10032, USA.",
2002,Deciphering the transcriptional histone acetylation code for a human gene.,12419248,Chen,Guoying,G,None,
2002,Deciphering the transcriptional histone acetylation code for a human gene.,12419248,Thanos,Dimitris,D,None,
2002,The chromatin remodeling complex NoRC targets HDAC1 to the ribosomal gene promoter and represses RNA polymerase I transcription.,12198165,Zhou,Yonggang,Y,"Division of Molecular Biology of the Cell II, Deutsches Krebsforschungszentrum, D-69120 Heidelberg, Germany.",
2002,The chromatin remodeling complex NoRC targets HDAC1 to the ribosomal gene promoter and represses RNA polymerase I transcription.,12198165,Santoro,Raffaella,R,None,
2002,The chromatin remodeling complex NoRC targets HDAC1 to the ribosomal gene promoter and represses RNA polymerase I transcription.,12198165,Grummt,Ingrid,I,None,
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Subramanian,Chitra,C,"Department of Microbiology and Immunology and the Comprehensive Cancer and Geriatrics Center, University of Michigan Medical School, Ann Arbor, Michigan 48109-0934, USA.",
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Hasan,Sameez,S,None,
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Rowe,Martin,M,None,
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Hottiger,Michael,M,None,
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Orre,Rama,R,None,
2002,Epstein-Barr virus nuclear antigen 3C and prothymosin alpha interact with the p300 transcriptional coactivator at the CH1 and CH3/HAT domains and cooperate in regulation of transcription and histone acetylation.,11967287,Robertson,Erle S,ES,None,
2002,Production of core and virus-like particles with baculovirus infected insect cells.,11991179,Maranga,Luis,L,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica IBET/ITQB, Oeiras, Portugal.</affiliation>",
2002,Production of core and virus-like particles with baculovirus infected insect cells.,11991179,Cruz,Pedro E,PE,None,
2002,Production of core and virus-like particles with baculovirus infected insect cells.,11991179,Aunins,John G,JG,None,
2002,Production of core and virus-like particles with baculovirus infected insect cells.,11991179,Carrondo,Manuel J T,MJ,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Hassan,Ahmed H,AH,"Howard Hughes Medical Institute, Department of Biochemistry and Molecular Biology, The Pennsylvania State University, 306 Althouse Laboratory, University Park, PA 16802, USA.",
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Prochasson,Philippe,P,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Neely,Kristen E,KE,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Galasinski,Scott C,SC,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Chandy,Mark,M,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Carrozza,Michael J,MJ,None,
2002,Function and selectivity of bromodomains in anchoring chromatin-modifying complexes to promoter nucleosomes.,12419247,Workman,Jerry L,JL,None,
